PALAVRAS DA ARVORE AVL COM A QUANTIDADE DE OCORRENCIAS
PALAVRA: a                             	Qtde: 21728
PALAVRA: visitor                       	Qtde: 144
PALAVRA: visitors                      	Qtde: 32
PALAVRA: vixen                         	Qtde: 16
PALAVRA: voice                         	Qtde: 336
PALAVRA: voices                        	Qtde: 16
PALAVRA: void                          	Qtde: 32
PALAVRA: volunteer                     	Qtde: 16
PALAVRA: volunteers                    	Qtde: 96
PALAVRA: voyage                        	Qtde: 32
PALAVRA: vulnerable                    	Qtde: 16
PALAVRA: wagonette                     	Qtde: 112
PALAVRA: waist                         	Qtde: 16
PALAVRA: wait                          	Qtde: 128
PALAVRA: waited                        	Qtde: 224
PALAVRA: waiter                        	Qtde: 32
PALAVRA: waiting                       	Qtde: 272
PALAVRA: wakeful                       	Qtde: 16
PALAVRA: walk                          	Qtde: 368
PALAVRA: walked                        	Qtde: 304
PALAVRA: walking                       	Qtde: 160
PALAVRA: walks                         	Qtde: 48
PALAVRA: wall                          	Qtde: 160
PALAVRA: walled                        	Qtde: 16
PALAVRA: walls                         	Qtde: 64
PALAVRA: wand                          	Qtde: 16
PALAVRA: wander                        	Qtde: 48
PALAVRA: wandered                      	Qtde: 16
PALAVRA: wands                         	Qtde: 16
PALAVRA: waning                        	Qtde: 32
PALAVRA: want                          	Qtde: 128
PALAVRA: wanted                        	Qtde: 80
PALAVRA: wanting                       	Qtde: 16
PALAVRA: wanton                        	Qtde: 32
PALAVRA: wants                         	Qtde: 80
PALAVRA: warder                        	Qtde: 16
PALAVRA: warders                       	Qtde: 32
PALAVRA: wardrobe                      	Qtde: 32
PALAVRA: warily                        	Qtde: 16
PALAVRA: warmly                        	Qtde: 32
PALAVRA: warmth                        	Qtde: 32
PALAVRA: warn                          	Qtde: 48
PALAVRA: warned                        	Qtde: 64
PALAVRA: warning                       	Qtde: 96
PALAVRA: warningit                     	Qtde: 16
PALAVRA: warnings                      	Qtde: 16
PALAVRA: warrant                       	Qtde: 16
PALAVRA: warranties                    	Qtde: 48
PALAVRA: warranty                      	Qtde: 32
PALAVRA: warren                        	Qtde: 16
PALAVRA: wary                          	Qtde: 32
PALAVRA: was                           	Qtde: 12880
PALAVRA: wasnt                         	Qtde: 16
PALAVRA: waste                         	Qtde: 48
PALAVRA: wastedmy                      	Qtde: 16
PALAVRA: wastepaper                    	Qtde: 32
PALAVRA: watch                         	Qtde: 96
PALAVRA: watched                       	Qtde: 112
PALAVRA: watcher                       	Qtde: 32
PALAVRA: watches                       	Qtde: 16
PALAVRA: watchful                      	Qtde: 16
PALAVRA: watchin                       	Qtde: 16
PALAVRA: watching                      	Qtde: 112
PALAVRA: water                         	Qtde: 48
PALAVRA: waterloo                      	Qtde: 80
PALAVRA: watermark                     	Qtde: 32
PALAVRA: waterplants                   	Qtde: 16
PALAVRA: waterproof                    	Qtde: 32
PALAVRA: watery                        	Qtde: 16
PALAVRA: watson                        	Qtde: 1776
PALAVRA: watsonan                      	Qtde: 16
PALAVRA: watsoni                       	Qtde: 16
PALAVRA: watsonrefined                 	Qtde: 16
PALAVRA: watsonrunning                 	Qtde: 16
PALAVRA: watsons                       	Qtde: 16
PALAVRA: waved                         	Qtde: 32
PALAVRA: wavering                      	Qtde: 16
PALAVRA: waving                        	Qtde: 32
PALAVRA: way                           	Qtde: 1008
PALAVRA: wayhis                        	Qtde: 16
PALAVRA: ways                          	Qtde: 80
PALAVRA: wayside                       	Qtde: 16
PALAVRA: we                            	Qtde: 7392
PALAVRA: weak                          	Qtde: 32
PALAVRA: weal                          	Qtde: 16
PALAVRA: wealth                        	Qtde: 48
PALAVRA: wealthy                       	Qtde: 16
PALAVRA: weapon                        	Qtde: 32
PALAVRA: wearing                       	Qtde: 32
PALAVRA: weary                         	Qtde: 80
PALAVRA: weather                       	Qtde: 32
PALAVRA: weatherbeaten                 	Qtde: 16
PALAVRA: weatherbitten                 	Qtde: 16
PALAVRA: weaving                       	Qtde: 16
PALAVRA: web                           	Qtde: 96
PALAVRA: week                          	Qtde: 80
PALAVRA: weeks                         	Qtde: 80
PALAVRA: weep                          	Qtde: 16
PALAVRA: weighed                       	Qtde: 16
PALAVRA: weighing                      	Qtde: 16
PALAVRA: weight                        	Qtde: 80
PALAVRA: weird                         	Qtde: 16
PALAVRA: weirdest                      	Qtde: 16
PALAVRA: welcome                       	Qtde: 64
PALAVRA: welfare                       	Qtde: 16
PALAVRA: well                          	Qtde: 1776
PALAVRA: wellestablished               	Qtde: 16
PALAVRA: wellesteemed                  	Qtde: 16
PALAVRA: wellhedged                    	Qtde: 16
PALAVRA: wellknown                     	Qtde: 16
PALAVRA: wellmarked                    	Qtde: 16
PALAVRA: wellpolished                  	Qtde: 16
PALAVRA: welltrained                   	Qtde: 16
PALAVRA: wench                         	Qtde: 16
PALAVRA: went                          	Qtde: 432
PALAVRA: wept                          	Qtde: 32
PALAVRA: were                          	Qtde: 3344
PALAVRA: west                          	Qtde: 144
PALAVRA: western                       	Qtde: 64
PALAVRA: westmoreland                  	Qtde: 16
PALAVRA: wet                           	Qtde: 32
PALAVRA: weve                          	Qtde: 48
PALAVRA: what                          	Qtde: 3248
PALAVRA: whatever                      	Qtde: 112
PALAVRA: whats                         	Qtde: 128
PALAVRA: whatsoever                    	Qtde: 32
PALAVRA: wheel                         	Qtde: 16
PALAVRA: wheels                        	Qtde: 80
PALAVRA: when                          	Qtde: 2304
PALAVRA: whence                        	Qtde: 112
PALAVRA: whenever                      	Qtde: 16
PALAVRA: where                         	Qtde: 1360
PALAVRA: whereat                       	Qtde: 16
PALAVRA: whereby                       	Qtde: 16
PALAVRA: whether                       	Qtde: 304
PALAVRA: which                         	Qtde: 6784
PALAVRA: whichever                     	Qtde: 16
PALAVRA: while                         	Qtde: 400
PALAVRA: whim                          	Qtde: 16
PALAVRA: whimpering                    	Qtde: 16
PALAVRA: whip                          	Qtde: 16
PALAVRA: whiplash                      	Qtde: 16
PALAVRA: whipped                       	Qtde: 16
PALAVRA: whisked                       	Qtde: 16
PALAVRA: whiskers                      	Qtde: 16
PALAVRA: whisper                       	Qtde: 48
PALAVRA: whispered                     	Qtde: 80
PALAVRA: whistling                     	Qtde: 16
PALAVRA: white                         	Qtde: 336
PALAVRA: whitehaired                   	Qtde: 16
PALAVRA: whither                       	Qtde: 16
PALAVRA: who                           	Qtde: 2400
PALAVRA: whole                         	Qtde: 448
PALAVRA: whom                          	Qtde: 496
PALAVRA: whose                         	Qtde: 144
PALAVRA: whowhos                       	Qtde: 16
PALAVRA: why                           	Qtde: 960
PALAVRA: whywhy                        	Qtde: 16
PALAVRA: wicked                        	Qtde: 112
PALAVRA: wicketgate                    	Qtde: 64
PALAVRA: wide                          	Qtde: 64
PALAVRA: widened                       	Qtde: 16
PALAVRA: wider                         	Qtde: 16
PALAVRA: widespread                    	Qtde: 16
PALAVRA: widest                        	Qtde: 32
PALAVRA: widestretching                	Qtde: 16
PALAVRA: widower                       	Qtde: 16
PALAVRA: wife                          	Qtde: 672
PALAVRA: wig                           	Qtde: 16
PALAVRA: wigwams                       	Qtde: 16
PALAVRA: wild                          	Qtde: 112
PALAVRA: wilder                        	Qtde: 16
PALAVRA: wilderness                    	Qtde: 16
PALAVRA: wildly                        	Qtde: 32
PALAVRA: wilful                        	Qtde: 16
PALAVRA: will                          	Qtde: 2976
PALAVRA: willed                        	Qtde: 16
PALAVRA: william                       	Qtde: 16
PALAVRA: willing                       	Qtde: 16
PALAVRA: wilson                        	Qtde: 32
PALAVRA: wily                          	Qtde: 32
PALAVRA: win                           	Qtde: 16
PALAVRA: wind                          	Qtde: 176
PALAVRA: windless                      	Qtde: 16
PALAVRA: window                        	Qtde: 576
PALAVRA: windows                       	Qtde: 144
PALAVRA: winds                         	Qtde: 16
PALAVRA: windswept                     	Qtde: 16
PALAVRA: wine                          	Qtde: 64
PALAVRA: wing                          	Qtde: 48
PALAVRA: wings                         	Qtde: 16
PALAVRA: winner                        	Qtde: 16
PALAVRA: wire                          	Qtde: 112
PALAVRA: wired                         	Qtde: 16
PALAVRA: wiry                          	Qtde: 16
PALAVRA: wisdom                        	Qtde: 32
PALAVRA: wise                          	Qtde: 48
PALAVRA: wisely                        	Qtde: 16
PALAVRA: wiser                         	Qtde: 16
PALAVRA: wisest                        	Qtde: 16
PALAVRA: wish                          	Qtde: 352
PALAVRA: wished                        	Qtde: 80
PALAVRA: wishes                        	Qtde: 16
PALAVRA: wishing                       	Qtde: 16
PALAVRA: wisp                          	Qtde: 16
PALAVRA: wisps                         	Qtde: 16
PALAVRA: wit                           	Qtde: 16
PALAVRA: with                          	Qtde: 7792
PALAVRA: withdraw                      	Qtde: 16
PALAVRA: withdrew                      	Qtde: 32
PALAVRA: withheld                      	Qtde: 64
PALAVRA: withholding                   	Qtde: 16
PALAVRA: within                        	Qtde: 528
PALAVRA: without                       	Qtde: 656
PALAVRA: witness                       	Qtde: 16
PALAVRA: witnessed                     	Qtde: 32
PALAVRA: witnesses                     	Qtde: 16
PALAVRA: wits                          	Qtde: 80
PALAVRA: wizened                       	Qtde: 16
PALAVRA: woman                         	Qtde: 480
PALAVRA: womans                        	Qtde: 144
PALAVRA: women                         	Qtde: 32
PALAVRA: won                           	Qtde: 16
PALAVRA: wonder                        	Qtde: 128
PALAVRA: wondered                      	Qtde: 16
PALAVRA: wonderful                     	Qtde: 48
PALAVRA: wondering                     	Qtde: 16
PALAVRA: wont                          	Qtde: 48
PALAVRA: wood                          	Qtde: 64
PALAVRA: wooden                        	Qtde: 16
PALAVRA: woodlands                     	Qtde: 16
PALAVRA: wooing                        	Qtde: 16
PALAVRA: wooingand                     	Qtde: 16
PALAVRA: wool                          	Qtde: 16
PALAVRA: woolly                        	Qtde: 16
PALAVRA: word                          	Qtde: 368
PALAVRA: words                         	Qtde: 496
PALAVRA: wore                          	Qtde: 16
PALAVRA: work                          	Qtde: 1040
PALAVRA: worked                        	Qtde: 32
PALAVRA: working                       	Qtde: 48
PALAVRA: works                         	Qtde: 528
PALAVRA: world                         	Qtde: 288
PALAVRA: worldly                       	Qtde: 16
PALAVRA: worldthe                      	Qtde: 16
PALAVRA: wormeaten                     	Qtde: 16
PALAVRA: worn                          	Qtde: 96
PALAVRA: worry                         	Qtde: 16
PALAVRA: worse                         	Qtde: 48
